"Country","Country.Code","Indicator.Code","Year","Agriculture","Carbon","Forest"
"South Africa","ZAF","AG.LND.AGRI.ZS","1960",NA,97934.569,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1961",83.53460996,102213.958,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1962",82.54540059,105767.281,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1963",81.60565168,109826.65,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1964",80.57934696,119657.877,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1965",79.63959805,128260.659,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1966",79.50358176,128356.001,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1967",79.28513136,133885.837,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1968",79.12850654,138084.552,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1969",78.96363831,143280.691,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1970",78.79877008,149763.947,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1971",78.63390185,168568.323,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1972",78.47315533,171725.61,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1973",78.3041654,173533.441,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1974",78.15166228,176734.732,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1975",77.97030723,185201.835,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1976",77.80296598,193115.221,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1977",77.75185683,199950.509,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1978",77.71888318,202099.371,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1979",77.6611793,218908.899,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1980",77.61996225,228454.1,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1981",77.57050178,257368.395,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1982",77.51527092,280749.187,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1983",77.51527092,292230.564,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1984",77.51527092,315948.72,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1985",77.51527092,324214.138,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1986",77.81780412,330855.075,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1987",78.02388941,329025.242,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1988",78.22997469,343055.184,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1989",78.55971115,341108.007,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","1990",78.80701349,313304.813,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1991",79.14087166,326410.671,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1992",79.52666331,301687.757,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1993",79.90833326,321049.517,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1994",80.1795415,339168.164,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1995",80.38974849,362259.263,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1996",80.69475472,364400.791,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1997",80.74009348,386131.433,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1998",80.77554015,377726.669,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","1999",80.83324403,375236.776,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2000",80.88847489,378665.421,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2001",80.79614868,372042.819,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2002",80.8085138,356637.752,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2003",80.72607968,404459.099,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2004",80.46229051,450186.589,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2005",80.35924787,416915.898,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2006",79.86876489,447894.714,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2007",79.87041357,466578.079,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2008",80.05011994,496772.157,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2009",79.951199,503112.4,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2010",79.87123791,474099.096,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2011",79.44505354,470582.443,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2012",79.83002086,468770.945,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2013",79.83002086,466376.394,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2014",79.83002086,489771.854,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2015",79.83002086,NA,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2016",79.83002086,NA,7.617736524
"South Africa","ZAF","AG.LND.AGRI.ZS","2017",NA,NA,NA
"South Africa","ZAF","AG.LND.AGRI.ZS","2018",NA,NA,NA
"Spain","ESP","AG.LND.AGRI.ZS","1960",NA,48928.781,NA
"Spain","ESP","AG.LND.AGRI.ZS","1961",66.48925527,53677.546,NA
"Spain","ESP","AG.LND.AGRI.ZS","1962",66.49325703,60054.459,NA
"Spain","ESP","AG.LND.AGRI.ZS","1963",66.3031734,58822.347,NA
"Spain","ESP","AG.LND.AGRI.ZS","1964",65.53483533,64410.855,NA
"Spain","ESP","AG.LND.AGRI.ZS","1965",65.41678338,71117.798,NA
"Spain","ESP","AG.LND.AGRI.ZS","1966",64.34030974,77729.399,NA
"Spain","ESP","AG.LND.AGRI.ZS","1967",64.7925087,86519.198,NA
"Spain","ESP","AG.LND.AGRI.ZS","1968",64.34631238,97157.165,NA
"Spain","ESP","AG.LND.AGRI.ZS","1969",65.08263636,96882.14,NA
"Spain","ESP","AG.LND.AGRI.ZS","1970",64.26627716,116929.629,NA
"Spain","ESP","AG.LND.AGRI.ZS","1971",65.39677458,128682.364,NA
"Spain","ESP","AG.LND.AGRI.ZS","1972",65.16467246,145026.183,NA
"Spain","ESP","AG.LND.AGRI.ZS","1973",64.5884189,155367.123,NA
"Spain","ESP","AG.LND.AGRI.ZS","1974",64.18809405,173152.073,NA
"Spain","ESP","AG.LND.AGRI.ZS","1975",63.88927807,181644.845,NA
"Spain","ESP","AG.LND.AGRI.ZS","1976",63.08625418,198443.372,NA
"Spain","ESP","AG.LND.AGRI.ZS","1977",63.23817912,195663.786,NA
"Spain","ESP","AG.LND.AGRI.ZS","1978",63.01523432,200493.225,NA
"Spain","ESP","AG.LND.AGRI.ZS","1979",62.76774633,203745.854,NA
"Spain","ESP","AG.LND.AGRI.ZS","1980",62.54229483,215003.544,NA
"Spain","ESP","AG.LND.AGRI.ZS","1981",62.47947784,207288.176,NA
"Spain","ESP","AG.LND.AGRI.ZS","1982",62.4494454,209906.414,NA
"Spain","ESP","AG.LND.AGRI.ZS","1983",61.6522836,204867.956,NA
"Spain","ESP","AG.LND.AGRI.ZS","1984",61.32468365,198953.085,NA
"Spain","ESP","AG.LND.AGRI.ZS","1985",61.49287202,201233.959,NA
"Spain","ESP","AG.LND.AGRI.ZS","1986",61.28864328,190467.647,NA
"Spain","ESP","AG.LND.AGRI.ZS","1987",61.2706231,190878.351,NA
"Spain","ESP","AG.LND.AGRI.ZS","1988",61.22457152,199033.759,NA
"Spain","ESP","AG.LND.AGRI.ZS","1989",61.47084735,226671.938,NA
"Spain","ESP","AG.LND.AGRI.ZS","1990",61.01233381,218597.204,27.64994841
"Spain","ESP","AG.LND.AGRI.ZS","1991",60.81010732,225634.177,28.28415873
"Spain","ESP","AG.LND.AGRI.ZS","1992",60.62590101,233921.597,28.91834949
"Spain","ESP","AG.LND.AGRI.ZS","1993",60.13334935,219253.597,29.5525598
"Spain","ESP","AG.LND.AGRI.ZS","1994",60.43368573,233404.55,30.18674861
"Spain","ESP","AG.LND.AGRI.ZS","1995",59.5046452,241611.296,30.82095893
"Spain","ESP","AG.LND.AGRI.ZS","1996",60.34558706,233305.541,31.45514969
"Spain","ESP","AG.LND.AGRI.ZS","1997",60.18540766,252073.247,32.08936001
"Spain","ESP","AG.LND.AGRI.ZS","1998",59.98318116,261541.441,32.72355077
"Spain","ESP","AG.LND.AGRI.ZS","1999",59.62277751,282355.333,33.35775913
"Spain","ESP","AG.LND.AGRI.ZS","2000",59.65130261,294434.431,34.02192275
"Spain","ESP","AG.LND.AGRI.ZS","2001",59.21527722,297830.073,34.17710564
"Spain","ESP","AG.LND.AGRI.ZS","2002",58.95118628,314518.59,34.26378647
"Spain","ESP","AG.LND.AGRI.ZS","2003",58.39826927,321097.188,34.3743701
"Spain","ESP","AG.LND.AGRI.ZS","2004",58.23750952,339428.521,34.49869896
"Spain","ESP","AG.LND.AGRI.ZS","2005",58.43435052,353462.13,34.62720119
"Spain","ESP","AG.LND.AGRI.ZS","2006",57.34297968,350037.152,35.02166294
"Spain","ESP","AG.LND.AGRI.ZS","2007",56.10787201,358236.564,35.39927242
"Spain","ESP","AG.LND.AGRI.ZS","2008",56.41940658,329285.599,35.80826014
"Spain","ESP","AG.LND.AGRI.ZS","2009",56.09032206,288237.201,36.20538982
"Spain","ESP","AG.LND.AGRI.ZS","2010",55.08889822,270910.626,36.49366856
"Spain","ESP","AG.LND.AGRI.ZS","2011",54.04096983,270547.593,36.5714373
"Spain","ESP","AG.LND.AGRI.ZS","2012",53.86137822,264779.402,36.61556287
"Spain","ESP","AG.LND.AGRI.ZS","2013",53.44395198,237034.88,36.68379203
"Spain","ESP","AG.LND.AGRI.ZS","2014",53.13368385,233976.602,36.75204461
"Spain","ESP","AG.LND.AGRI.ZS","2015",53.18906052,NA,36.8607287
"Spain","ESP","AG.LND.AGRI.ZS","2016",52.57724744,NA,36.93620953
"Spain","ESP","AG.LND.AGRI.ZS","2017",NA,NA,NA
"Spain","ESP","AG.LND.AGRI.ZS","2018",NA,NA,NA
