"Country.Name","Country.Code","Indicator.Code","Year","Agricultural land (% of land area)","CO2 emissions (kt)","Forest area (% of land area)"
"Brazil","BRA","EN.ATM.CO2E.KT","X2001",NA,337433.673,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2002",NA,332266.87,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2003",NA,321621.569,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2004",NA,337826.042,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2005",NA,347308.904,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2006",NA,347668.27,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2007",NA,363212.683,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2008",NA,387631.236,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2009",NA,367147.374,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2010",NA,419754.156,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2011",NA,439412.943,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2012",NA,470028.726,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2013",NA,503677.118,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2014",NA,529808.16,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2015",NA,NA,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2016",NA,NA,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2017",NA,NA,NA
"Brazil","BRA","EN.ATM.CO2E.KT","X2018",NA,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1960",NA,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1961",15.88711895,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1962",16.01404667,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1963",16.11981976,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1964",16.24674748,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1965",16.37367519,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1966",16.50060291,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1967",16.64868524,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1968",16.75445834,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1969",16.86023143,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1970",16.87715513,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1971",16.98292822,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1972",17.12466417,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1973",17.26216919,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1974",17.51602462,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1975",17.75930274,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1976",18.00258086,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1977",18.28605276,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1978",18.34317023,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1979",18.85299655,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1980",18.89107487,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1981",18.95453872,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1982",19.06031182,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1983",19.16608491,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1984",19.27185801,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1985",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1986",19.52571344,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1987",19.4834042,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1988",19.4834042,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1989",19.44109496,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1990",19.39878572,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1991",19.35647649,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1992",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1993",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1994",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1995",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1996",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1997",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1998",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X1999",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2000",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2001",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2002",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2003",19.37763111,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2004",19.4834042,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2005",19.48975059,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2006",19.48975059,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2007",19.48975059,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2008",19.59552368,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2009",19.70129678,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2010",20.51998054,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2011",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2012",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2013",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2014",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2015",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2016",20.62575363,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2017",NA,NA,NA
"Cameroon","CMR","AG.LND.AGRI.ZS","X2018",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1960",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1961",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1962",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1963",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1964",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1965",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1966",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1967",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1968",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1969",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1970",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1971",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1972",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1973",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1974",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1975",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1976",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1977",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1978",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1979",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1980",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1981",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1982",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1983",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1984",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1985",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1986",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1987",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1988",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1989",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X1990",NA,NA,51.43957183
"Cameroon","CMR","AG.LND.FRST.ZS","X1991",NA,NA,50.97417021
"Cameroon","CMR","AG.LND.FRST.ZS","X1992",NA,NA,50.50876859
"Cameroon","CMR","AG.LND.FRST.ZS","X1993",NA,NA,50.04336697
"Cameroon","CMR","AG.LND.FRST.ZS","X1994",NA,NA,49.57796535
"Cameroon","CMR","AG.LND.FRST.ZS","X1995",NA,NA,49.11256373
"Cameroon","CMR","AG.LND.FRST.ZS","X1996",NA,NA,48.64716211
"Cameroon","CMR","AG.LND.FRST.ZS","X1997",NA,NA,48.18176049
"Cameroon","CMR","AG.LND.FRST.ZS","X1998",NA,NA,47.71635887
"Cameroon","CMR","AG.LND.FRST.ZS","X1999",NA,NA,47.25095725
"Cameroon","CMR","AG.LND.FRST.ZS","X2000",NA,NA,46.78555563
"Cameroon","CMR","AG.LND.FRST.ZS","X2001",NA,NA,46.32015401
"Cameroon","CMR","AG.LND.FRST.ZS","X2002",NA,NA,45.85475239
"Cameroon","CMR","AG.LND.FRST.ZS","X2003",NA,NA,45.38935076
"Cameroon","CMR","AG.LND.FRST.ZS","X2004",NA,NA,44.92394914
"Cameroon","CMR","AG.LND.FRST.ZS","X2005",NA,NA,44.45854752
"Cameroon","CMR","AG.LND.FRST.ZS","X2006",NA,NA,43.9931459
"Cameroon","CMR","AG.LND.FRST.ZS","X2007",NA,NA,43.52774428
"Cameroon","CMR","AG.LND.FRST.ZS","X2008",NA,NA,43.06234266
"Cameroon","CMR","AG.LND.FRST.ZS","X2009",NA,NA,42.59694104
"Cameroon","CMR","AG.LND.FRST.ZS","X2010",NA,NA,42.13153942
"Cameroon","CMR","AG.LND.FRST.ZS","X2011",NA,NA,41.6661378
"Cameroon","CMR","AG.LND.FRST.ZS","X2012",NA,NA,41.20073618
"Cameroon","CMR","AG.LND.FRST.ZS","X2013",NA,NA,40.73533456
"Cameroon","CMR","AG.LND.FRST.ZS","X2014",NA,NA,40.26993294
"Cameroon","CMR","AG.LND.FRST.ZS","X2015",NA,NA,39.80453132
"Cameroon","CMR","AG.LND.FRST.ZS","X2016",NA,NA,39.3391297
"Cameroon","CMR","AG.LND.FRST.ZS","X2017",NA,NA,NA
"Cameroon","CMR","AG.LND.FRST.ZS","X2018",NA,NA,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1960",NA,271.358,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1961",NA,282.359,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1962",NA,289.693,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1963",NA,300.694,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1964",NA,337.364,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1965",NA,311.695,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1966",NA,344.698,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1967",NA,458.375,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1968",NA,506.046,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1969",NA,572.052,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1970",NA,638.058,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1971",NA,810.407,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1972",NA,861.745,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1973",NA,898.415,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1974",NA,975.422,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1975",NA,1162.439,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1976",NA,1092.766,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1977",NA,1565.809,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1978",NA,2002.182,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1979",NA,1829.833,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1980",NA,3905.355,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1981",NA,5342.819,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1982",NA,6343.91,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1983",NA,6589.599,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1984",NA,6057.884,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1985",NA,6475.922,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1986",NA,1994.848,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1987",NA,1844.501,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1988",NA,2200.2,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1989",NA,7634.694,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1990",NA,1734.491,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1991",NA,1103.767,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1992",NA,3788.011,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1993",NA,3898.021,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1994",NA,3817.347,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1995",NA,4228.051,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1996",NA,4462.739,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1997",NA,3215.959,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1998",NA,3208.625,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X1999",NA,3080.28,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2000",NA,3432.312,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2001",NA,3421.311,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2002",NA,3417.644,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2003",NA,3795.345,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2004",NA,3956.693,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2005",NA,3696.336,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2006",NA,3861.351,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2007",NA,5834.197,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2008",NA,5544.504,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2009",NA,6725.278,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2010",NA,6780.283,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2011",NA,5768.191,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2012",NA,6127.557,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2013",NA,6772.949,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2014",NA,7003.97,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2015",NA,NA,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2016",NA,NA,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2017",NA,NA,NA
"Cameroon","CMR","EN.ATM.CO2E.KT","X2018",NA,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1960",NA,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1961",7.678553166,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1962",7.692629139,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1963",7.706705112,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1964",7.720671116,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1965",7.734857057,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1966",7.748823062,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1967",7.709234388,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1968",7.669535746,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1969",7.629837104,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1970",7.590138461,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1971",7.550549788,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1972",7.545271298,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1973",7.540102777,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1974",7.534934255,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1975",7.529765734,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1976",7.524597213,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1977",7.468843164,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1978",7.413089115,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1979",7.357225098,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1980",7.301471049,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1981",7.245717,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1982",7.288274825,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1983",7.330942617,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1984",7.373500442,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1985",7.416168234,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1986",7.45861609,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1987",7.457186499,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1988",7.455646939,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1989",7.453887443,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1990",7.452347883,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1991",7.450698355,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1992",7.457406436,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1993",7.464004548,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1994",7.470602661,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1995",7.477200773,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1996",7.483908854,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1997",7.471702346,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1998",7.459605807,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X1999",7.447399299,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2000",7.43530276,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2001",7.423096252,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2002",7.42474578,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2003",7.426725214,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2004",7.428484711,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2005",7.430464144,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2006",7.252864955,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2007",7.179009913,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2008",7.105155301,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2009",7.031410228,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2010",6.957555615,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2011",6.883700573,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2012",6.885328194,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2013",6.886955814,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2014",6.888583005,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2015",6.890210625,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2016",6.891838245,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2017",NA,NA,NA
"Canada","CAN","AG.LND.AGRI.ZS","X2018",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1960",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1961",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1962",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1963",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1964",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1965",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1966",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1967",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1968",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1969",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1970",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1971",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1972",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1973",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1974",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1975",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1976",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1977",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1978",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1979",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1980",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1981",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1982",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1983",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1984",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1985",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1986",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1987",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1988",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1989",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X1990",NA,NA,38.29907264
"Canada","CAN","AG.LND.FRST.ZS","X1991",NA,NA,38.2938938
"Canada","CAN","AG.LND.FRST.ZS","X1992",NA,NA,38.28871497
"Canada","CAN","AG.LND.FRST.ZS","X1993",NA,NA,38.28353271
"Canada","CAN","AG.LND.FRST.ZS","X1994",NA,NA,38.27835388
"Canada","CAN","AG.LND.FRST.ZS","X1995",NA,NA,38.27317504
"Canada","CAN","AG.LND.FRST.ZS","X1996",NA,NA,38.26799621
"Canada","CAN","AG.LND.FRST.ZS","X1997",NA,NA,38.26281738
"Canada","CAN","AG.LND.FRST.ZS","X1998",NA,NA,38.25763512
"Canada","CAN","AG.LND.FRST.ZS","X1999",NA,NA,38.25245628
"Canada","CAN","AG.LND.FRST.ZS","X2000",NA,NA,38.24727745
"Canada","CAN","AG.LND.FRST.ZS","X2001",NA,NA,38.24230825
"Canada","CAN","AG.LND.FRST.ZS","X2002",NA,NA,38.23733561
"Canada","CAN","AG.LND.FRST.ZS","X2003",NA,NA,38.23236641
"Canada","CAN","AG.LND.FRST.ZS","X2004",NA,NA,38.22739377
"Canada","CAN","AG.LND.FRST.ZS","X2005",NA,NA,38.22242456
"Canada","CAN","AG.LND.FRST.ZS","X2006",NA,NA,38.21639691
"Canada","CAN","AG.LND.FRST.ZS","X2007",NA,NA,38.2103727
"Canada","CAN","AG.LND.FRST.ZS","X2008",NA,NA,38.20434505
"Canada","CAN","AG.LND.FRST.ZS","X2009",NA,NA,38.19832084
"Canada","CAN","AG.LND.FRST.ZS","X2010",NA,NA,38.19229318
"Canada","CAN","AG.LND.FRST.ZS","X2011",NA,NA,38.18716934
"Canada","CAN","AG.LND.FRST.ZS","X2012",NA,NA,38.18204549
"Canada","CAN","AG.LND.FRST.ZS","X2013",NA,NA,38.17691821
"Canada","CAN","AG.LND.FRST.ZS","X2014",NA,NA,38.17179436
"Canada","CAN","AG.LND.FRST.ZS","X2015",NA,NA,38.16667052
"Canada","CAN","AG.LND.FRST.ZS","X2016",NA,NA,38.16154667
"Canada","CAN","AG.LND.FRST.ZS","X2017",NA,NA,NA
"Canada","CAN","AG.LND.FRST.ZS","X2018",NA,NA,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1960",NA,192895.201,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1961",NA,194182.318,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1962",NA,207185.5,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1963",NA,211109.19,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1964",NA,237801.283,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1965",NA,252153.921,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1966",NA,259319.239,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1967",NA,281896.958,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1968",NA,303539.592,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1969",NA,307400.943,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1970",NA,341485.708,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1971",NA,352607.719,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1972",NA,381136.979,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1973",NA,381621.023,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1974",NA,389970.782,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1975",NA,397143.434,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1976",NA,399317.965,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1977",NA,408151.768,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1978",NA,415896.472,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1979",NA,442067.851,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1980",NA,443233.957,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1981",NA,430003.421,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1982",NA,414811.04,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1983",NA,408687.15,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1984",NA,425595.687,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1985",NA,422079.034,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1986",NA,405053.153,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1987",NA,431349.21,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1988",NA,456053.789,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1989",NA,463274.112,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1990",NA,435181.225,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1991",NA,426780.128,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1992",NA,440978.752,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1993",NA,445580.837,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1994",NA,456849.528,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1995",NA,467637.842,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1996",NA,479419.913,NA
"Canada","CAN","EN.ATM.CO2E.KT","X1997",NA,495294.356,NA
